,Component,Waiting,Interpolation,Sending
847800,0.237,0.021,0.001,0.000

850500,0.235,0.000,0.002,0.000

853200,0.427,0.000,0.001,0.000

855900,0.227,0.000,0.002,0.000

858600,0.233,0.000,0.002,0.000

861300,0.228,0.000,0.002,0.000

864000,0.528,0.007,0.001,0.000

866700,0.229,0.000,0.002,0.000

869400,0.235,0.003,0.002,0.000

872100,0.227,0.000,0.002,0.000

874800,0.399,0.006,0.002,0.000

877500,0.232,0.000,0.001,0.000

880200,0.228,0.000,0.002,0.000

882900,0.225,0.002,0.002,0.000

885600,0.467,0.004,0.001,0.000

888300,0.226,0.000,0.001,0.000

891000,0.233,0.008,0.002,0.000

893700,0.232,0.000,0.002,0.000

896400,0.407,0.000,0.001,0.000

899100,0.232,0.000,0.002,0.000

901800,0.239,0.000,0.001,0.000

904500,0.235,0.000,0.002,0.000

907200,0.463,0.000,0.001,0.000

909900,0.227,0.000,0.002,0.000

912600,0.232,0.004,0.002,0.000

915300,0.231,0.000,0.002,0.000

918000,0.400,0.036,0.002,0.000

920700,0.230,0.000,0.002,0.000

923400,0.231,0.001,0.002,0.000

926100,0.230,0.000,0.002,0.000

928800,0.506,0.001,0.001,0.000

931500,0.228,0.000,0.002,0.000

934200,0.230,0.000,0.002,0.000

936900,0.227,0.001,0.002,0.000

939600,0.417,0.002,0.002,0.000

942300,0.226,0.000,0.002,0.000

945000,0.230,0.004,0.002,0.000

947700,0.227,0.000,0.002,0.000

950400,0.466,0.000,0.001,0.000

953100,0.226,0.000,0.002,0.000

955800,0.233,0.007,0.005,0.000

958500,0.237,0.000,0.003,0.000

961200,0.399,0.004,0.005,0.000

963900,0.225,0.000,0.005,0.000

966600,0.229,0.003,0.002,0.000

969300,0.226,0.009,0.002,0.000

972000,0.461,0.000,0.001,0.000

974700,0.234,0.000,0.002,0.000

977400,0.234,0.000,0.002,0.000

980100,0.231,0.003,0.002,0.000

982800,0.408,0.000,0.001,0.000

985500,0.242,0.000,0.015,0.000

988200,0.234,0.000,0.002,0.000

990900,0.229,0.000,0.002,0.000

993600,0.457,0.004,0.001,0.000

996300,0.227,0.000,0.002,0.000

999000,0.244,0.004,0.001,0.000

1001700,0.226,0.000,0.001,0.000

1004400,0.400,0.005,0.002,0.000

1007100,0.236,0.000,0.002,0.000

1009800,0.230,0.000,0.002,0.000

1012500,0.225,0.003,0.002,0.000

1015200,0.533,0.034,0.002,0.000

1017900,0.224,0.000,0.002,0.000

1020600,0.235,0.034,0.003,0.000

1023300,0.229,0.000,0.005,0.000

1026000,0.405,0.000,0.007,0.000

1028700,0.227,0.000,0.001,0.000

1031400,0.229,0.003,0.002,0.000

1034100,0.228,0.000,0.002,0.000

1036800,0.468,0.001,0.001,0.000

1039500,0.227,0.000,0.002,0.000

1042200,0.231,0.004,0.001,0.000

1044900,0.227,0.000,0.002,0.000

1047600,0.401,0.002,0.002,0.000

1050300,0.226,0.000,0.002,0.000

1053000,0.229,0.008,0.002,0.000

1055700,0.228,0.000,0.002,0.000

1058400,0.521,0.009,0.001,0.000

1061100,0.227,0.000,0.002,0.000

1063800,0.232,0.002,0.001,0.000

1066500,0.233,0.000,0.001,0.000

1069200,0.405,0.000,0.002,0.000

1071900,0.230,0.000,0.002,0.000

1074600,0.239,0.000,0.002,0.000

1077300,0.227,0.000,0.002,0.000

1080000,0.532,0.005,0.001,0.000

1082700,0.226,0.000,0.001,0.000

1085400,0.231,0.008,0.002,0.000

1088100,0.230,0.000,0.002,0.000

1090800,0.403,0.005,0.002,0.000

1093500,0.230,0.000,0.002,0.000

1096200,0.232,0.001,0.002,0.000

1098900,0.229,0.000,0.002,0.000

1101600,0.604,0.002,0.001,0.000

1104300,0.228,0.000,0.002,0.000

1107000,0.232,0.018,0.002,0.000

1109700,0.230,0.000,0.002,0.000

1112400,0.396,0.009,0.002,0.000

1115100,0.226,0.000,0.002,0.000

1117800,0.231,0.008,0.002,0.000

1120500,0.228,0.000,0.002,0.000

1123200,0.471,0.006,0.001,0.000

1125900,0.229,0.000,0.002,0.000

1128600,0.232,0.003,0.002,0.000

1131300,0.228,0.000,0.002,0.000

1134000,0.394,0.004,0.002,0.000

1136700,0.227,0.000,0.002,0.000

1139400,0.229,0.004,0.002,0.000

1142100,0.241,0.007,0.003,0.000

1144800,0.510,0.000,0.001,0.000

1147500,0.224,0.000,0.001,0.000

1150200,0.229,0.013,0.002,0.000

1152900,0.232,0.000,0.003,0.000

1155600,0.400,0.008,0.002,0.000

1158300,0.230,0.000,0.002,0.000

1161000,0.236,0.005,0.002,0.000

1163700,0.230,0.000,0.002,0.000

1166400,0.460,0.003,0.001,0.000

1169100,0.226,0.000,0.002,0.000

1171800,0.236,0.012,0.002,0.000

1174500,0.231,0.000,0.002,0.000

1177200,0.399,0.006,0.002,0.000

1179900,0.230,0.000,0.002,0.000

1182600,0.237,0.013,0.002,0.000

1185300,0.238,0.000,0.002,0.000

1188000,0.459,0.003,0.001,0.000

1190700,0.230,0.000,0.002,0.000

1193400,0.232,0.005,0.002,0.000

1196100,0.229,0.003,0.002,0.000

1198800,0.398,0.010,0.003,0.000

1201500,0.227,0.000,0.002,0.000

1204200,0.231,0.011,0.002,0.000

1206900,0.225,0.000,0.002,0.000

1209600,0.464,0.015,0.001,0.000

1212300,0.226,0.000,0.002,0.000

1215000,0.234,0.012,0.005,0.000

1217700,0.228,0.000,0.002,0.000

1220400,0.398,0.014,0.002,0.000

1223100,0.224,0.000,0.001,0.000

1225800,0.228,0.018,0.002,0.000

1228500,0.230,0.000,0.002,0.000

1231200,0.509,0.010,0.001,0.000

1233900,0.227,0.000,0.002,0.000

1236600,0.233,0.010,0.001,0.000

1239300,0.229,0.000,0.001,0.000

