Results for oceanx:


Fields that the component uses during the coupling:

Origin,Operation,Field,Fields,Destination,Extra
oceanx,RC,1,O_OTaux1:O_OTauy1:O_ITaux1:O_ITauy1,ATMIFS,
oceanx,RC,2,O_OTaux2:O_OTauy2:O_ITaux2:O_ITauy2,ATMIFS,
oceanx,RC,3,O_QnsMix:O_QsrMix:OTotEvap:OTotRain:OTotSnow,ATMIFS,
oceanx,RC,4,O_QsrIce:O_QnsIce:O_dQnsdT:OIceEvap,ATMIFS,
oceanx,RC,6,O_Runoff,RNFMAP,
oceanx,RC,7,OCalving,RNFMAP,
oceanx,SN,8,O_SSTSST:O_TepIce:O_AlbIce:OIceFrc:OIceTck:OSnwTck,ATMIFS,

-------------------------

Total execution time: 473

Time in interpolation or MPI per Field:

Field,MPI_get,Interpolation,MPI_put,Total
8,0,0.377,0.0423,0.419
1,238,0,0,238
2,0.341,0,0,0.341
4,1.52,0,0,1.52
3,0.0307,0,0,0.0307
6,10.4,0,0,10.4
7,8.06,0,0,8.06

Σ,258,0.377,0.0423,259

-------------------------

Dependencies (s):

Component oceanx has an overhead of 18.479 (3.90%) seconds due to coupling with RNFMAP
,MPI_get,Interpolation,MPI_put
RNFMAP,18.479,0.000,0.000
Component oceanx has an overhead of 240.256 (50.77%) seconds due to coupling with ATMIFS
,MPI_get,Interpolation,MPI_put
ATMIFS,239.837,0.377,0.042
