Results for oceanx:


Fields that the component uses during the coupling:

Origin,Operation,Field,Fields,Destination,Extra
oceanx,RC,1,O_OTaux1:O_OTauy1:O_ITaux1:O_ITauy1,ATMIFS,
oceanx,RC,2,O_OTaux2:O_OTauy2:O_ITaux2:O_ITauy2,ATMIFS,
oceanx,RC,3,O_QnsMix:O_QsrMix:OTotEvap:OTotRain:OTotSnow,ATMIFS,
oceanx,RC,4,O_QsrIce:O_QnsIce:O_dQnsdT:OIceEvap,ATMIFS,
oceanx,RC,6,O_Runoff,RNFMAP,
oceanx,RC,7,OCalving,RNFMAP,
oceanx,SN,8,O_SSTSST:O_TepIce:O_AlbIce:OIceFrc:OIceTck:OSnwTck,ATMIFS,

-------------------------

Total execution time: 594

Time in interpolation or MPI per Field:

Field,MPI_get,Interpolation,MPI_put,Total
8,0,0.441,0.0622,0.503
1,134,0,0,134
2,0.462,0,0,0.462
4,3.25,0,0,3.25
3,0.0386,0,0,0.0386
6,21.9,0,0,21.9
7,7.93,0,0,7.93

Σ,168,0.441,0.0622,168

-------------------------

Dependencies (s):

Component oceanx has an overhead of 29.791 (5.01%) seconds due to coupling with RNFMAP
,MPI_get,Interpolation,MPI_put
RNFMAP,29.791,0.000,0.000
Component oceanx has an overhead of 138.572 (23.31%) seconds due to coupling with ATMIFS
,MPI_get,Interpolation,MPI_put
ATMIFS,138.069,0.441,0.062
